cars,type,garage,datetime
547,vacancy,Market Square Garage,2019-01-08 06:00:00
524,vacancy,Market Square Garage,2019-01-08 07:00:00
485,vacancy,Market Square Garage,2019-01-08 08:00:00
438,vacancy,Market Square Garage,2019-01-08 09:00:00
393,vacancy,Market Square Garage,2019-01-08 10:00:00
344,vacancy,Market Square Garage,2019-01-08 11:00:00
342,vacancy,Market Square Garage,2019-01-08 12:00:00
342,vacancy,Market Square Garage,2019-01-08 13:00:00
342,vacancy,Market Square Garage,2019-01-08 14:00:00
342,vacancy,Market Square Garage,2019-01-08 15:00:00
342,vacancy,Market Square Garage,2019-01-08 16:00:00
344,vacancy,Market Square Garage,2019-01-08 17:00:00
342,vacancy,Market Square Garage,2019-01-08 18:00:00
342,vacancy,Market Square Garage,2019-01-08 19:00:00
345,vacancy,Market Square Garage,2019-01-08 20:00:00
413,vacancy,Market Square Garage,2019-01-08 21:00:00
497,vacancy,Market Square Garage,2019-01-08 22:00:00
520,vacancy,Market Square Garage,2019-01-08 23:00:00
533,vacancy,Market Square Garage,2019-01-09 00:00:00
541,vacancy,Market Square Garage,2019-01-09 01:00:00
550,vacancy,Market Square Garage,2019-01-09 02:00:00
559,vacancy,Market Square Garage,2019-01-09 03:00:00
559,vacancy,Market Square Garage,2019-01-09 04:00:00
559,vacancy,Market Square Garage,2019-01-09 05:00:00
557,vacancy,Market Square Garage,2019-01-09 06:00:00
531,vacancy,Market Square Garage,2019-01-09 07:00:00
469,vacancy,Market Square Garage,2019-01-09 08:00:00
373,vacancy,Market Square Garage,2019-01-09 09:00:00
342,vacancy,Market Square Garage,2019-01-09 10:00:00
342,vacancy,Market Square Garage,2019-01-09 11:00:00
342,vacancy,Market Square Garage,2019-01-09 12:00:00
342,vacancy,Market Square Garage,2019-01-09 13:00:00
342,vacancy,Market Square Garage,2019-01-09 14:00:00
342,vacancy,Market Square Garage,2019-01-09 15:00:00
342,vacancy,Market Square Garage,2019-01-09 16:00:00
342,vacancy,Market Square Garage,2019-01-09 17:00:00
342,vacancy,Market Square Garage,2019-01-09 18:00:00
342,vacancy,Market Square Garage,2019-01-09 19:00:00
342,vacancy,Market Square Garage,2019-01-09 20:00:00
404,vacancy,Market Square Garage,2019-01-09 21:00:00
478,vacancy,Market Square Garage,2019-01-09 22:00:00
510,vacancy,Market Square Garage,2019-01-09 23:00:00
524,vacancy,Market Square Garage,2019-01-10 00:00:00
535,vacancy,Market Square Garage,2019-01-10 01:00:00
547,vacancy,Market Square Garage,2019-01-10 02:00:00
552,vacancy,Market Square Garage,2019-01-10 03:00:00
553,vacancy,Market Square Garage,2019-01-10 04:00:00
551,vacancy,Market Square Garage,2019-01-10 05:00:00
546,vacancy,Market Square Garage,2019-01-10 06:00:00
517,vacancy,Market Square Garage,2019-01-10 07:00:00
451,vacancy,Market Square Garage,2019-01-10 08:00:00
342,vacancy,Market Square Garage,2019-01-10 09:00:00
342,vacancy,Market Square Garage,2019-01-10 10:00:00
342,vacancy,Market Square Garage,2019-01-10 11:00:00
342,vacancy,Market Square Garage,2019-01-10 12:00:00
342,vacancy,Market Square Garage,2019-01-10 13:00:00
342,vacancy,Market Square Garage,2019-01-10 14:00:00
342,vacancy,Market Square Garage,2019-01-10 15:00:00
342,vacancy,Market Square Garage,2019-01-10 16:00:00
342,vacancy,Market Square Garage,2019-01-10 17:00:00
342,vacancy,Market Square Garage,2019-01-10 18:00:00
342,vacancy,Market Square Garage,2019-01-10 19:00:00
342,vacancy,Market Square Garage,2019-01-10 20:00:00
388,vacancy,Market Square Garage,2019-01-10 21:00:00
472,vacancy,Market Square Garage,2019-01-10 22:00:00
509,vacancy,Market Square Garage,2019-01-10 23:00:00
519,vacancy,Market Square Garage,2019-01-11 00:00:00
536,vacancy,Market Square Garage,2019-01-11 01:00:00
550,vacancy,Market Square Garage,2019-01-11 02:00:00
557,vacancy,Market Square Garage,2019-01-11 03:00:00
560,vacancy,Market Square Garage,2019-01-11 04:00:00
558,vacancy,Market Square Garage,2019-01-11 05:00:00
556,vacancy,Market Square Garage,2019-01-11 06:00:00
533,vacancy,Market Square Garage,2019-01-11 07:00:00
474,vacancy,Market Square Garage,2019-01-11 08:00:00
353,vacancy,Market Square Garage,2019-01-11 09:00:00
342,vacancy,Market Square Garage,2019-01-11 10:00:00
342,vacancy,Market Square Garage,2019-01-11 11:00:00
342,vacancy,Market Square Garage,2019-01-11 12:00:00
342,vacancy,Market Square Garage,2019-01-11 13:00:00
342,vacancy,Market Square Garage,2019-01-11 14:00:00
342,vacancy,Market Square Garage,2019-01-11 15:00:00
342,vacancy,Market Square Garage,2019-01-11 16:00:00
342,vacancy,Market Square Garage,2019-01-11 17:00:00
342,vacancy,Market Square Garage,2019-01-11 18:00:00
342,vacancy,Market Square Garage,2019-01-11 19:00:00
342,vacancy,Market Square Garage,2019-01-11 20:00:00
342,vacancy,Market Square Garage,2019-01-11 21:00:00
342,vacancy,Market Square Garage,2019-01-11 22:00:00
380,vacancy,Market Square Garage,2019-01-11 23:00:00
438,vacancy,Market Square Garage,2019-01-12 00:00:00
466,vacancy,Market Square Garage,2019-01-12 01:00:00
498,vacancy,Market Square Garage,2019-01-12 02:00:00
509,vacancy,Market Square Garage,2019-01-12 03:00:00
509,vacancy,Market Square Garage,2019-01-12 04:00:00
509,vacancy,Market Square Garage,2019-01-12 05:00:00
506,vacancy,Market Square Garage,2019-01-12 06:00:00
488,vacancy,Market Square Garage,2019-01-12 07:00:00
448,vacancy,Market Square Garage,2019-01-12 08:00:00
408,vacancy,Market Square Garage,2019-01-12 09:00:00
358,vacancy,Market Square Garage,2019-01-12 10:00:00
342,vacancy,Market Square Garage,2019-01-12 11:00:00
342,vacancy,Market Square Garage,2019-01-12 12:00:00
342,vacancy,Market Square Garage,2019-01-12 13:00:00
342,vacancy,Market Square Garage,2019-01-12 14:00:00
342,vacancy,Market Square Garage,2019-01-12 15:00:00
342,vacancy,Market Square Garage,2019-01-12 16:00:00
342,vacancy,Market Square Garage,2019-01-12 17:00:00
342,vacancy,Market Square Garage,2019-01-12 18:00:00
342,vacancy,Market Square Garage,2019-01-12 19:00:00
342,vacancy,Market Square Garage,2019-01-12 20:00:00
342,vacancy,Market Square Garage,2019-01-12 21:00:00
342,vacancy,Market Square Garage,2019-01-12 22:00:00
342,vacancy,Market Square Garage,2019-01-12 23:00:00
405,vacancy,Market Square Garage,2019-01-13 00:00:00
442,vacancy,Market Square Garage,2019-01-13 01:00:00
486,vacancy,Market Square Garage,2019-01-13 02:00:00
496,vacancy,Market Square Garage,2019-01-13 03:00:00
503,vacancy,Market Square Garage,2019-01-13 04:00:00
506,vacancy,Market Square Garage,2019-01-13 05:00:00
506,vacancy,Market Square Garage,2019-01-13 06:00:00
501,vacancy,Market Square Garage,2019-01-13 07:00:00
483,vacancy,Market Square Garage,2019-01-13 08:00:00
451,vacancy,Market Square Garage,2019-01-13 09:00:00
416,vacancy,Market Square Garage,2019-01-13 10:00:00
351,vacancy,Market Square Garage,2019-01-13 11:00:00
342,vacancy,Market Square Garage,2019-01-13 12:00:00
342,vacancy,Market Square Garage,2019-01-13 13:00:00
342,vacancy,Market Square Garage,2019-01-13 14:00:00
342,vacancy,Market Square Garage,2019-01-13 15:00:00
342,vacancy,Market Square Garage,2019-01-13 16:00:00
354,vacancy,Market Square Garage,2019-01-13 17:00:00
395,vacancy,Market Square Garage,2019-01-13 18:00:00
406,vacancy,Market Square Garage,2019-01-13 19:00:00
429,vacancy,Market Square Garage,2019-01-13 20:00:00
477,vacancy,Market Square Garage,2019-01-13 21:00:00
533,vacancy,Market Square Garage,2019-01-13 22:00:00
545,vacancy,Market Square Garage,2019-01-13 23:00:00
130,egress,Market Square Garage,2019-01-07 00:00:00
59,egress,Market Square Garage,2019-01-07 01:00:00
51,egress,Market Square Garage,2019-01-07 02:00:00
26,egress,Market Square Garage,2019-01-07 03:00:00
10,egress,Market Square Garage,2019-01-07 04:00:00
18,egress,Market Square Garage,2019-01-07 05:00:00
46,egress,Market Square Garage,2019-01-07 06:00:00
65,egress,Market Square Garage,2019-01-07 07:00:00
82,egress,Market Square Garage,2019-01-07 08:00:00
54,egress,Market Square Garage,2019-01-07 09:00:00
99,egress,Market Square Garage,2019-01-07 10:00:00
137,egress,Market Square Garage,2019-01-07 11:00:00
220,egress,Market Square Garage,2019-01-07 12:00:00
359,egress,Market Square Garage,2019-01-07 13:00:00
387,egress,Market Square Garage,2019-01-07 14:00:00
448,egress,Market Square Garage,2019-01-07 15:00:00
646,egress,Market Square Garage,2019-01-07 16:00:00
564,egress,Market Square Garage,2019-01-07 17:00:00
369,egress,Market Square Garage,2019-01-07 18:00:00
341,egress,Market Square Garage,2019-01-07 19:00:00
464,egress,Market Square Garage,2019-01-07 20:00:00
478,egress,Market Square Garage,2019-01-07 21:00:00
380,egress,Market Square Garage,2019-01-07 22:00:00
197,egress,Market Square Garage,2019-01-07 23:00:00
84,egress,Market Square Garage,2019-01-08 00:00:00
57,egress,Market Square Garage,2019-01-08 01:00:00
67,egress,Market Square Garage,2019-01-08 02:00:00
58,egress,Market Square Garage,2019-01-08 03:00:00
14,egress,Market Square Garage,2019-01-08 04:00:00
14,egress,Market Square Garage,2019-01-08 05:00:00
36,egress,Market Square Garage,2019-01-08 06:00:00
76,egress,Market Square Garage,2019-01-08 07:00:00
62,egress,Market Square Garage,2019-01-08 08:00:00
76,egress,Market Square Garage,2019-01-08 09:00:00
100,egress,Market Square Garage,2019-01-08 10:00:00
126,egress,Market Square Garage,2019-01-08 11:00:00
230,egress,Market Square Garage,2019-01-08 12:00:00
342,egress,Market Square Garage,2019-01-08 13:00:00
347,egress,Market Square Garage,2019-01-08 14:00:00
436,egress,Market Square Garage,2019-01-08 15:00:00
558,egress,Market Square Garage,2019-01-08 16:00:00
577,egress,Market Square Garage,2019-01-08 17:00:00
400,egress,Market Square Garage,2019-01-08 18:00:00
453,egress,Market Square Garage,2019-01-08 19:00:00
656,egress,Market Square Garage,2019-01-08 20:00:00
577,egress,Market Square Garage,2019-01-08 21:00:00
596,egress,Market Square Garage,2019-01-08 22:00:00
322,egress,Market Square Garage,2019-01-08 23:00:00
133,egress,Market Square Garage,2019-01-09 00:00:00
82,egress,Market Square Garage,2019-01-09 01:00:00
83,egress,Market Square Garage,2019-01-09 02:00:00
51,egress,Market Square Garage,2019-01-09 03:00:00
7,egress,Market Square Garage,2019-01-09 04:00:00
11,egress,Market Square Garage,2019-01-09 05:00:00
40,egress,Market Square Garage,2019-01-09 06:00:00
74,egress,Market Square Garage,2019-01-09 07:00:00
95,egress,Market Square Garage,2019-01-09 08:00:00
93,egress,Market Square Garage,2019-01-09 09:00:00
93,egress,Market Square Garage,2019-01-09 10:00:00
137,egress,Market Square Garage,2019-01-09 11:00:00
281,egress,Market Square Garage,2019-01-09 12:00:00
452,egress,Market Square Garage,2019-01-09 13:00:00
370,egress,Market Square Garage,2019-01-09 14:00:00
438,egress,Market Square Garage,2019-01-09 15:00:00
590,egress,Market Square Garage,2019-01-09 16:00:00
561,egress,Market Square Garage,2019-01-09 17:00:00
371,egress,Market Square Garage,2019-01-09 18:00:00
453,egress,Market Square Garage,2019-01-09 19:00:00
539,egress,Market Square Garage,2019-01-09 20:00:00
676,egress,Market Square Garage,2019-01-09 21:00:00
579,egress,Market Square Garage,2019-01-09 22:00:00
208,egress,Market Square Garage,2019-01-09 23:00:00
88,egress,Market Square Garage,2019-01-10 00:00:00
73,egress,Market Square Garage,2019-01-10 01:00:00
87,egress,Market Square Garage,2019-01-10 02:00:00
52,egress,Market Square Garage,2019-01-10 03:00:00
17,egress,Market Square Garage,2019-01-10 04:00:00
6,egress,Market Square Garage,2019-01-10 05:00:00
40,egress,Market Square Garage,2019-01-10 06:00:00
69,egress,Market Square Garage,2019-01-10 07:00:00
81,egress,Market Square Garage,2019-01-10 08:00:00
158,egress,Market Square Garage,2019-01-10 09:00:00
153,egress,Market Square Garage,2019-01-10 10:00:00
171,egress,Market Square Garage,2019-01-10 11:00:00
263,egress,Market Square Garage,2019-01-10 12:00:00
430,egress,Market Square Garage,2019-01-10 13:00:00
423,egress,Market Square Garage,2019-01-10 14:00:00
502,egress,Market Square Garage,2019-01-10 15:00:00
638,egress,Market Square Garage,2019-01-10 16:00:00
669,egress,Market Square Garage,2019-01-10 17:00:00
473,egress,Market Square Garage,2019-01-10 18:00:00
587,egress,Market Square Garage,2019-01-10 19:00:00
720,egress,Market Square Garage,2019-01-10 20:00:00
765,egress,Market Square Garage,2019-01-10 21:00:00
595,egress,Market Square Garage,2019-01-10 22:00:00
303,egress,Market Square Garage,2019-01-10 23:00:00
160,egress,Market Square Garage,2019-01-11 00:00:00
117,egress,Market Square Garage,2019-01-11 01:00:00
102,egress,Market Square Garage,2019-01-11 02:00:00
44,egress,Market Square Garage,2019-01-11 03:00:00
16,egress,Market Square Garage,2019-01-11 04:00:00
18,egress,Market Square Garage,2019-01-11 05:00:00
37,egress,Market Square Garage,2019-01-11 06:00:00
49,egress,Market Square Garage,2019-01-11 07:00:00
55,egress,Market Square Garage,2019-01-11 08:00:00
74,egress,Market Square Garage,2019-01-11 09:00:00
103,egress,Market Square Garage,2019-01-11 10:00:00
213,egress,Market Square Garage,2019-01-11 11:00:00
346,egress,Market Square Garage,2019-01-11 12:00:00
517,egress,Market Square Garage,2019-01-11 13:00:00
506,egress,Market Square Garage,2019-01-11 14:00:00
571,egress,Market Square Garage,2019-01-11 15:00:00
630,egress,Market Square Garage,2019-01-11 16:00:00
586,egress,Market Square Garage,2019-01-11 17:00:00
606,egress,Market Square Garage,2019-01-11 18:00:00
712,egress,Market Square Garage,2019-01-11 19:00:00
686,egress,Market Square Garage,2019-01-11 20:00:00
816,egress,Market Square Garage,2019-01-11 21:00:00
970,egress,Market Square Garage,2019-01-11 22:00:00
670,egress,Market Square Garage,2019-01-11 23:00:00
408,egress,Market Square Garage,2019-01-12 00:00:00
284,egress,Market Square Garage,2019-01-12 01:00:00
240,egress,Market Square Garage,2019-01-12 02:00:00
84,egress,Market Square Garage,2019-01-12 03:00:00
20,egress,Market Square Garage,2019-01-12 04:00:00
13,egress,Market Square Garage,2019-01-12 05:00:00
13,egress,Market Square Garage,2019-01-12 06:00:00
17,egress,Market Square Garage,2019-01-12 07:00:00
54,egress,Market Square Garage,2019-01-12 08:00:00
125,egress,Market Square Garage,2019-01-12 09:00:00
203,egress,Market Square Garage,2019-01-12 10:00:00
313,egress,Market Square Garage,2019-01-12 11:00:00
482,egress,Market Square Garage,2019-01-12 12:00:00
777,egress,Market Square Garage,2019-01-12 13:00:00
804,egress,Market Square Garage,2019-01-12 14:00:00
825,egress,Market Square Garage,2019-01-12 15:00:00
825,egress,Market Square Garage,2019-01-12 16:00:00
696,egress,Market Square Garage,2019-01-12 17:00:00
822,egress,Market Square Garage,2019-01-12 18:00:00
741,egress,Market Square Garage,2019-01-12 19:00:00
712,egress,Market Square Garage,2019-01-12 20:00:00
703,egress,Market Square Garage,2019-01-12 21:00:00
908,egress,Market Square Garage,2019-01-12 22:00:00
721,egress,Market Square Garage,2019-01-12 23:00:00
483,egress,Market Square Garage,2019-01-13 00:00:00
349,egress,Market Square Garage,2019-01-13 01:00:00
381,egress,Market Square Garage,2019-01-13 02:00:00
230,egress,Market Square Garage,2019-01-13 03:00:00
51,egress,Market Square Garage,2019-01-13 04:00:00
29,egress,Market Square Garage,2019-01-13 05:00:00
19,egress,Market Square Garage,2019-01-13 06:00:00
15,egress,Market Square Garage,2019-01-13 07:00:00
42,egress,Market Square Garage,2019-01-13 08:00:00
61,egress,Market Square Garage,2019-01-13 09:00:00
206,egress,Market Square Garage,2019-01-13 10:00:00
352,egress,Market Square Garage,2019-01-13 11:00:00
565,egress,Market Square Garage,2019-01-13 12:00:00
669,egress,Market Square Garage,2019-01-13 13:00:00
706,egress,Market Square Garage,2019-01-13 14:00:00
681,egress,Market Square Garage,2019-01-13 15:00:00
702,egress,Market Square Garage,2019-01-13 16:00:00
506,egress,Market Square Garage,2019-01-13 17:00:00
578,egress,Market Square Garage,2019-01-13 18:00:00
499,egress,Market Square Garage,2019-01-13 19:00:00
513,egress,Market Square Garage,2019-01-13 20:00:00
362,egress,Market Square Garage,2019-01-13 21:00:00
381,egress,Market Square Garage,2019-01-13 22:00:00
155,egress,Market Square Garage,2019-01-13 23:00:00
42,ingress,Market Square Garage,2019-01-07 00:00:00
16,ingress,Market Square Garage,2019-01-07 01:00:00
24,ingress,Market Square Garage,2019-01-07 02:00:00
16,ingress,Market Square Garage,2019-01-07 03:00:00
7,ingress,Market Square Garage,2019-01-07 04:00:00
33,ingress,Market Square Garage,2019-01-07 05:00:00
165,ingress,Market Square Garage,2019-01-07 06:00:00
412,ingress,Market Square Garage,2019-01-07 07:00:00
714,ingress,Market Square Garage,2019-01-07 08:00:00
364,ingress,Market Square Garage,2019-01-07 09:00:00
326,ingress,Market Square Garage,2019-01-07 10:00:00
366,ingress,Market Square Garage,2019-01-07 11:00:00
358,ingress,Market Square Garage,2019-01-07 12:00:00
297,ingress,Market Square Garage,2019-01-07 13:00:00
271,ingress,Market Square Garage,2019-01-07 14:00:00
348,ingress,Market Square Garage,2019-01-07 15:00:00
444,ingress,Market Square Garage,2019-01-07 16:00:00
447,ingress,Market Square Garage,2019-01-07 17:00:00
499,ingress,Market Square Garage,2019-01-07 18:00:00
355,ingress,Market Square Garage,2019-01-07 19:00:00
197,ingress,Market Square Garage,2019-01-07 20:00:00
97,ingress,Market Square Garage,2019-01-07 21:00:00
80,ingress,Market Square Garage,2019-01-07 22:00:00
41,ingress,Market Square Garage,2019-01-07 23:00:00
28,ingress,Market Square Garage,2019-01-08 00:00:00
24,ingress,Market Square Garage,2019-01-08 01:00:00
6,ingress,Market Square Garage,2019-01-08 02:00:00
9,ingress,Market Square Garage,2019-01-08 03:00:00
7,ingress,Market Square Garage,2019-01-08 04:00:00
35,ingress,Market Square Garage,2019-01-08 05:00:00
157,ingress,Market Square Garage,2019-01-08 06:00:00
382,ingress,Market Square Garage,2019-01-08 07:00:00
539,ingress,Market Square Garage,2019-01-08 08:00:00
400,ingress,Market Square Garage,2019-01-08 09:00:00
331,ingress,Market Square Garage,2019-01-08 10:00:00
344,ingress,Market Square Garage,2019-01-08 11:00:00
324,ingress,Market Square Garage,2019-01-08 12:00:00
267,ingress,Market Square Garage,2019-01-08 13:00:00
257,ingress,Market Square Garage,2019-01-08 14:00:00
364,ingress,Market Square Garage,2019-01-08 15:00:00
474,ingress,Market Square Garage,2019-01-08 16:00:00
584,ingress,Market Square Garage,2019-01-08 17:00:00
738,ingress,Market Square Garage,2019-01-08 18:00:00
520,ingress,Market Square Garage,2019-01-08 19:00:00
252,ingress,Market Square Garage,2019-01-08 20:00:00
137,ingress,Market Square Garage,2019-01-08 21:00:00
89,ingress,Market Square Garage,2019-01-08 22:00:00
61,ingress,Market Square Garage,2019-01-08 23:00:00
23,ingress,Market Square Garage,2019-01-09 00:00:00
18,ingress,Market Square Garage,2019-01-09 01:00:00
16,ingress,Market Square Garage,2019-01-09 02:00:00
1,ingress,Market Square Garage,2019-01-09 03:00:00
6,ingress,Market Square Garage,2019-01-09 04:00:00
26,ingress,Market Square Garage,2019-01-09 05:00:00
175,ingress,Market Square Garage,2019-01-09 06:00:00
414,ingress,Market Square Garage,2019-01-09 07:00:00
603,ingress,Market Square Garage,2019-01-09 08:00:00
420,ingress,Market Square Garage,2019-01-09 09:00:00
351,ingress,Market Square Garage,2019-01-09 10:00:00
472,ingress,Market Square Garage,2019-01-09 11:00:00
309,ingress,Market Square Garage,2019-01-09 12:00:00
313,ingress,Market Square Garage,2019-01-09 13:00:00
242,ingress,Market Square Garage,2019-01-09 14:00:00
321,ingress,Market Square Garage,2019-01-09 15:00:00
484,ingress,Market Square Garage,2019-01-09 16:00:00
560,ingress,Market Square Garage,2019-01-09 17:00:00
721,ingress,Market Square Garage,2019-01-09 18:00:00
411,ingress,Market Square Garage,2019-01-09 19:00:00
219,ingress,Market Square Garage,2019-01-09 20:00:00
